lastmajorreleaseaccession	name	taxon_id	species	speciesname	assemblyname	genbank_id	refseq_cat	refseq_id	assembly_status	release_date	assembly_type	contig_n50	scaffold_n50	annotation	stats	gff	ftps	number_of_genes	total_length	gc_content	nb_assemblies	chr_avail	proportion_masked	Complete	Single	Duplicated	Framgented	Missing
GCA_964270895.1	24040541	65481	Podarcis filfolensis (Filfola wall lizard)	Podarcis filfolensis	rPodFil1.hap1.1	GCA_964270895.1	reference genome		Chromosome	2024/09/29 00:00	haploid	3042058	91563485	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/895/GCA_964270895.1_rPodFil1.hap1.1/GCA_964270895.1_rPodFil1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/895/GCA_964270895.1_rPodFil1.hap1.1		1506966124	44	1	Yes	37.49	97.1	94.8	2.3	0.6	2.3
GCA_964273705.1	24127661	2025560	Natrix helvetica (snakes)	Natrix helvetica	rNatHel1.hap1.1	GCA_964273705.1	reference genome		Chromosome	2024/10/05 00:00	haploid	1870695	172830377	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/273/705/GCA_964273705.1_rNatHel1.hap1.1/GCA_964273705.1_rNatHel1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/273/705/GCA_964273705.1_rNatHel1.hap1.1		1777516490	41.5	2	Yes	45.53	92.3	90.5	1.8	1.4	6.3
GCA_964273795.1	24127751	2025560	Natrix helvetica (snakes)	Natrix helvetica	rNatHel1.hap2.1	GCA_964273795.1	na		Scaffold	2024/10/04 00:00	haploid	1998865		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/273/795/GCA_964273795.1_rNatHel1.hap2.1/GCA_964273795.1_rNatHel1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/273/795/GCA_964273795.1_rNatHel1.hap2.1				2	Yes	NA	NA	NA	NA	NA	NA
GCA_964340495.1	25338061	166086	Hemorrhois hippocrepis (horseshoe snake)	Hemorrhois hippocrepis	rHemHip1.1	GCA_964340495.1	reference genome		Chromosome	2024/11/17 00:00	haploid	54718507	153613759	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/340/495/GCA_964340495.1_rHemHip1.1/GCA_964340495.1_rHemHip1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/340/495/GCA_964340495.1_rHemHip1.1		1806530730	41	1	Yes	44.96	93.7	91.8	1.9	0.9	5.4
GCA_964659585.1	26103401	8585	Natrix maura (viperine water snake)	Natrix maura	rNatMau1.1	GCA_964659585.1	reference genome		Chromosome	2025/01/02 00:00	haploid	36526383	174378910	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/659/585/GCA_964659585.1_rNatMau1.1/GCA_964659585.1_rNatMau1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/659/585/GCA_964659585.1_rNatMau1.1		1738090269	41.5	1	Yes	44.11	93	91.3	1.7	1.2	5.9
GCA_965112155.1	26615991	662736	Podarcis liolepis (Columbretes wall lizard)	Podarcis liolepis	rPodLio1.hap1.1	GCA_965112155.1	reference genome		Chromosome	2025/01/23 00:00	haploid	2883979	95422932	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/112/155/GCA_965112155.1_rPodLio1.hap1.1/GCA_965112155.1_rPodLio1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/112/155/GCA_965112155.1_rPodLio1.hap1.1		1574020868	44	1	Yes	39.56	96.9	94.30000000000001	2.6	0.7	2.4
GCA_965113305.1	26756501	140051	Podarcis vaucheri (lizards & snakes)	Podarcis vaucheri	rPodVau1.hap2.1	GCA_965113305.1	reference genome		Chromosome	2025/01/24 00:00	haploid	2992141	100944791	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/113/305/GCA_965113305.1_rPodVau1.hap2.1/GCA_965113305.1_rPodVau1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/113/305/GCA_965113305.1_rPodVau1.hap2.1		1510738089	44	1	Yes	39.97	94.1	92.19999999999999	1.9	0.5	5.4
GCA_965113315.1	26756531	140051	Podarcis vaucheri (lizards & snakes)	Podarcis vaucheri	rPodVau1.hap1.1	GCA_965113315.1	na		Chromosome	2025/01/24 00:00	haploid	2971493		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/113/315/GCA_965113315.1_rPodVau1.hap1.1/GCA_965113315.1_rPodVau1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/113/315/GCA_965113315.1_rPodVau1.hap1.1				1	Yes	NA	NA	NA	NA	NA	NA
GCA_965153285.1	27483531	65485	Podarcis tiliguerta (lizards & snakes)	Podarcis tiliguerta	rPodTil1.hap1.1	GCA_965153285.1	na		Chromosome	2025/02/26 00:00	haploid	2556791		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/285/GCA_965153285.1_rPodTil1.hap1.1/GCA_965153285.1_rPodTil1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/285/GCA_965153285.1_rPodTil1.hap1.1				1	Yes	NA	NA	NA	NA	NA	NA
GCA_965153305.1	27483041	65485	Podarcis tiliguerta (lizards & snakes)	Podarcis tiliguerta	rPodTil1.hap2.1	GCA_965153305.1	na		Chromosome	2025/02/26 00:00	haploid	2575368		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/305/GCA_965153305.1_rPodTil1.hap2.1/GCA_965153305.1_rPodTil1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/305/GCA_965153305.1_rPodTil1.hap2.1				1	Yes	NA	NA	NA	NA	NA	NA
GCA_965153305.2	29069111	65485	Podarcis tiliguerta (lizards & snakes)	Podarcis tiliguerta	rPodTil1.hap2.2	GCA_965153305.2	reference genome		Chromosome	2025/07/07 00:00	haploid	2538050	90889416	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/305/GCA_965153305.2_rPodTil1.hap2.2/GCA_965153305.2_rPodTil1.hap2.2_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/153/305/GCA_965153305.2_rPodTil1.hap2.2		1394940404	44	1	Yes	36.06	94	92.3	1.7	0.7	5.3
GCA_965178375.1	27617511	662736	Podarcis liolepis (Columbretes wall lizard)	Podarcis liolepis	rPodLio1.hap2.1	GCA_965178375.1	na		Scaffold	2025/03/05 00:00	haploid	2886220		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/178/375/GCA_965178375.1_rPodLio1.hap2.1/GCA_965178375.1_rPodLio1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/178/375/GCA_965178375.1_rPodLio1.hap2.1				1	Yes	NA	NA	NA	NA	NA	NA
GCA_965194845.1	27693311	110205	Macrovipera schweizeri (snakes)	Macrovipera schweizeri	rMacScw1.hap1.1	GCA_965194845.1	reference genome		Chromosome	2025/03/10 00:00	haploid	3162383	214481692	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/194/845/GCA_965194845.1_rMacScw1.hap1.1/GCA_965194845.1_rMacScw1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/194/845/GCA_965194845.1_rMacScw1.hap1.1		1635282602	40.5	1	Yes	44.41	93.1	91.6	1.5	1.2	5.7
GCA_965194865.1	27621831	110205	Macrovipera schweizeri (snakes)	Macrovipera schweizeri	rMacScw1.hap2.1	GCA_965194865.1	na		Scaffold	2025/03/05 00:00	haploid	3212417		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/194/865/GCA_965194865.1_rMacScw1.hap2.1/GCA_965194865.1_rMacScw1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/194/865/GCA_965194865.1_rMacScw1.hap2.1				1	Yes	NA	NA	NA	NA	NA	NA
GCA_965207765.1	27737391	8524	Zootoca vivipara (common lizard)	Zootoca vivipara	rZooViv2.hap1.1	GCA_965207765.1	na		Chromosome	2025/03/15 00:00	haploid	35897402		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/207/765/GCA_965207765.1_rZooViv2.hap1.1/GCA_965207765.1_rZooViv2.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/207/765/GCA_965207765.1_rZooViv2.hap1.1				3	Yes	NA	NA	NA	NA	NA	NA
GCA_965208345.1	27735471	8524	Zootoca vivipara (common lizard)	Zootoca vivipara	rZooViv2.hap2.1	GCA_965208345.1	na		Chromosome	2025/03/15 00:00	haploid	25043895		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/208/345/GCA_965208345.1_rZooViv2.hap2.1/GCA_965208345.1_rZooViv2.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/208/345/GCA_965208345.1_rZooViv2.hap2.1				3	Yes	NA	NA	NA	NA	NA	NA
GCA_965280105.1	28606951	316445	Carinascincus ocellatus (lizards & snakes)	Carinascincus ocellatus	Cocellatus_unphased.v1	GCA_965280105.1	reference genome		Chromosome	2025/05/11 00:00	haploid	98374635	215845204	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/280/105/GCA_965280105.1_Cocellatus_unphased.v1/GCA_965280105.1_Cocellatus_unphased.v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/280/105/GCA_965280105.1_Cocellatus_unphased.v1		1489099317	43.5	1	Yes	40.42	95.9	94.5	1.4	0.9	3.2
GCA_965636955.1	29095581	1303476	Mediodactylus kotschyi (Kotschy's gecko)	Mediodactylus kotschyi	rMedKot1.hap1.1	GCA_965636955.1	reference genome		Chromosome	2025/07/09 00:00	haploid	47144669	101151094	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/636/955/GCA_965636955.1_rMedKot1.hap1.1/GCA_965636955.1_rMedKot1.hap1.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/636/955/GCA_965636955.1_rMedKot1.hap1.1		1798529910	44	1	Yes	38.32	96.5	95	1.5	0.9	2.6
GCA_965637045.1	29110521	1303476	Mediodactylus kotschyi (Kotschy's gecko)	Mediodactylus kotschyi	rMedKot1.hap2.1	GCA_965637045.1	na		Scaffold	2025/07/10 00:00	haploid	57945104		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/045/GCA_965637045.1_rMedKot1.hap2.1/GCA_965637045.1_rMedKot1.hap2.1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/045/GCA_965637045.1_rMedKot1.hap2.1				1	Yes	NA	NA	NA	NA	NA	NA
GCF_000090745.1	18119921	28377	Anolis carolinensis (green anole)	Anolis carolinensis	AnoCar2.0	GCA_000090745.2	na	GCF_000090745.2	Chromosome	2010/05/17 00:00	haploid	79867		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/745/GCF_000090745.2_AnoCar2.0/GCF_000090745.2_AnoCar2.0_assembly_stats.txt	GCF_000090745.2_AnoCar2.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/745/GCF_000090745.2_AnoCar2.0	21852			2	Yes	NA	NA	NA	NA	NA	NA
GCF_000090745.1	249188	28377	Anolis carolinensis (green anole)	Anolis carolinensis	AnoCar2.0	GCA_000090745.2	na	GCF_000090745.1	Chromosome	2011/01/10 00:00	haploid	79867		annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/745/GCF_000090745.1_AnoCar2.0/GCF_000090745.1_AnoCar2.0_assembly_stats.txt	GCF_000090745.1_AnoCar2.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/745/GCF_000090745.1_AnoCar2.0	21865			2	Yes	NA	NA	NA	NA	NA	NA
GCF_000186305.1	64541	176946	Python bivittatus (Burmese python)	Python bivittatus	Python_molurus_bivittatus-5.0.2	GCA_000186305.2	reference genome	GCF_000186305.1	Scaffold	2013/09/15 00:00	haploid	10658	213970	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/305/GCF_000186305.1_Python_molurus_bivittatus-5.0.2/GCF_000186305.1_Python_molurus_bivittatus-5.0.2_assembly_stats.txt	GCF_000186305.1_Python_molurus_bivittatus-5.0.2_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/305/GCF_000186305.1_Python_molurus_bivittatus-5.0.2	21972	1435052152	39.5	1	No	24.38	88	87.1	0.9	5.6	6.4
GCF_001077635.1	472161	35019	Thamnophis sirtalis (snakes)	Thamnophis sirtalis	Thamnophis_sirtalis-6.0	GCA_001077635.2	reference genome	GCF_001077635.1	Scaffold	2015/06/26 00:00	haploid	10447	647592	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/635/GCF_001077635.1_Thamnophis_sirtalis-6.0/GCF_001077635.1_Thamnophis_sirtalis-6.0_assembly_stats.txt	GCF_001077635.1_Thamnophis_sirtalis-6.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/635/GCF_001077635.1_Thamnophis_sirtalis-6.0	19785	1424897867	40	4	No	26.58	65.4	64.4	1	12.4	22.1
GCF_001185365.1	6720881	94885	Pantherophis guttatus (snakes)	Pantherophis guttatus	UNIGE_PanGut_3.0	GCA_001185365.2	na	GCF_001185365.1	Scaffold	2020/04/13 00:00	haploid	37981		annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/185/365/GCF_001185365.1_UNIGE_PanGut_3.0/GCF_001185365.1_UNIGE_PanGut_3.0_assembly_stats.txt	GCF_001185365.1_UNIGE_PanGut_3.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/185/365/GCF_001185365.1_UNIGE_PanGut_3.0	25300			4	No	NA	NA	NA	NA	NA	NA
GCF_001447785.1	585491	146911	Gekko japonicus (lizards & snakes)	Gekko japonicus	Gekko_japonicus_V1.1	GCA_001447785.1	reference genome	GCF_001447785.1	Scaffold	2015/11/25 00:00	haploid	29575	707733	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/785/GCF_001447785.1_Gekko_japonicus_V1.1/GCF_001447785.1_Gekko_japonicus_V1.1_assembly_stats.txt	GCF_001447785.1_Gekko_japonicus_V1.1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/785/GCF_001447785.1_Gekko_japonicus_V1.1	21217	2490274461	45.5	1	No	38.71	92	89.9	2.1	4.1	3.9
GCF_001527695.1	780761	103944	Protobothrops mucrosquamatus (brown spotted pit viper)	Protobothrops mucrosquamatus	P.Mucros_1.0	GCA_001527695.3	reference genome	GCF_001527695.2	Scaffold	2016/01/22 00:00	haploid	21948	424052	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.2_P.Mucros_1.0/GCF_001527695.2_P.Mucros_1.0_assembly_stats.txt	GCF_001527695.2_P.Mucros_1.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.2_P.Mucros_1.0	21770	1673876332	40	1	No	34.62	90	87.6	2.4	3.2	6.8
GCF_001527695.1	642511	103944	Protobothrops mucrosquamatus (brown spotted pit viper)	Protobothrops mucrosquamatus	P.Mucros_1.0	GCA_001527695.2	na	GCF_001527695.1	Scaffold	2016/01/22 00:00	haploid	21948		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.1_P.Mucros_1.0/GCF_001527695.1_P.Mucros_1.0_assembly_stats.txt	GCF_001527695.1_P.Mucros_1.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.1_P.Mucros_1.0	21478			1	No	34.62	90	87.6	2.4	3.2	6.8
GCF_004329235.1	2337881	64176	Podarcis muralis (Common wall lizard)	Podarcis muralis	PodMur_1.0	GCA_004329235.1	reference genome	GCF_004329235.1	Chromosome	2019/03/07 00:00	haploid	714612	92398148	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/235/GCF_004329235.1_PodMur_1.0/GCF_004329235.1_PodMur_1.0_assembly_stats.txt	GCF_004329235.1_PodMur_1.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/235/GCF_004329235.1_PodMur_1.0	25586	1511020169	44	3	Yes	35.71	95.8	92.3	3.5	0.9	3.2
GCF_004798865.1	2580521	61221	Varanus komodoensis (Komodo dragon)	Varanus komodoensis	ASM479886v1	GCA_004798865.1	reference genome	GCF_004798865.1	Scaffold	2019/04/17 00:00	haploid	189463	23831982	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/798/865/GCF_004798865.1_ASM479886v1/GCF_004798865.1_ASM479886v1_assembly_stats.txt	GCF_004798865.1_ASM479886v1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/798/865/GCF_004798865.1_ASM479886v1	20181	1507945839	44	2	No	24.22	95.6	94.1	1.5	1.3	3.2
GCF_009769535.1	5410031	35005	Thamnophis elegans (Western terrestrial garter snake)	Thamnophis elegans	rThaEle1.pri	GCA_009769535.1	reference genome	GCF_009769535.1	Chromosome	2019/12/23 00:00	haploid (principal pseudohaplotype of diploid)	4620601	100851885	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/535/GCF_009769535.1_rThaEle1.pri/GCF_009769535.1_rThaEle1.pri_assembly_stats.txt	GCF_009769535.1_rThaEle1.pri_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/535/GCF_009769535.1_rThaEle1.pri	21085	1672190305	41	1	Yes	42.02	90.7	87.60000000000001	3.1	1.8	7.5
GCF_009819535.1	5428271	80427	Lacerta agilis (Sand lizard)	Lacerta agilis	rLacAgi1.pri	GCA_009819535.1	reference genome	GCF_009819535.1	Chromosome	2019/12/31 00:00	haploid (principal pseudohaplotype of diploid)	6613248	86565987	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/535/GCF_009819535.1_rLacAgi1.pri/GCF_009819535.1_rLacAgi1.pri_assembly_stats.txt	GCF_009819535.1_rLacAgi1.pri_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/535/GCF_009819535.1_rLacAgi1.pri	22699	1391404169	43.5	1	Yes	34.05	96.8	93.5	3.3	0.6	2.6
GCF_011800845.1	6489571	8524	Zootoca vivipara (common lizard)	Zootoca vivipara	UG_Zviv_1	GCA_011800845.1	na	GCF_011800845.1	Chromosome	2020/04/01 00:00	haploid	219893		annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/845/GCF_011800845.1_UG_Zviv_1/GCF_011800845.1_UG_Zviv_1_assembly_stats.txt	GCF_011800845.1_UG_Zviv_1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/845/GCF_011800845.1_UG_Zviv_1	22184			3	Yes	NA	NA	NA	NA	NA	NA
GCF_016545835.1	9077251	88082	Crotalus tigris (Tiger rattlesnake)	Crotalus tigris	ASM1654583v1	GCA_016545835.1	reference genome	GCF_016545835.1	Contig	2021/01/06 00:00	haploid	2106662	NA	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/545/835/GCF_016545835.1_ASM1654583v1/GCF_016545835.1_ASM1654583v1_assembly_stats.txt	GCF_016545835.1_ASM1654583v1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/545/835/GCF_016545835.1_ASM1654583v1	23256	1612002213	40	1	No	42.31	92.8	90.89999999999999	1.9	1.4	5.8
GCF_019175285.1	10475601	8520	Sceloporus undulatus (fence lizard)	Sceloporus undulatus	SceUnd_v1.1	GCA_019175285.1	reference genome	GCF_019175285.1	Chromosome	2021/07/08 00:00	haploid	75501	275632209	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/285/GCF_019175285.1_SceUnd_v1.1/GCF_019175285.1_SceUnd_v1.1_assembly_stats.txt	GCF_019175285.1_SceUnd_v1.1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/285/GCF_019175285.1_SceUnd_v1.1	22773	1905484175	41.5	1	Yes	33.83	94.2	91.4	2.8	2	3.8
GCF_021028975.2	12456181	933632	Sphaerodactylus townsendi (lizards & snakes)	Sphaerodactylus townsendi	MPM_Stown_v2.3	GCA_021028975.2	reference genome	GCF_021028975.2	Chromosome	2022/04/08 00:00	haploid	9459502	133801376	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/028/975/GCF_021028975.2_MPM_Stown_v2.3/GCF_021028975.2_MPM_Stown_v2.3_assembly_stats.txt	GCF_021028975.2_MPM_Stown_v2.3_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/028/975/GCF_021028975.2_MPM_Stown_v2.3	21244	1810846735	46	1	Yes	38.1	91.2	89.60000000000001	1.6	3	5.9
GCF_023053635.1	20580491	159646	Elgaria multicarinata webbii (lizards & snakes)	Elgaria multicarinata	rElgMul1.1.pri	GCA_023053635.2	reference genome	GCF_023053635.1	Chromosome	2024/01/04 00:00	haploid (principal pseudohaplotype of diploid)	85762895	121985326	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/053/635/GCF_023053635.1_rElgMul1.1.pri/GCF_023053635.1_rElgMul1.1.pri_assembly_stats.txt	GCF_023053635.1_rElgMul1.1.pri_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/053/635/GCF_023053635.1_rElgMul1.1.pri	21018	1790500004	43.5	1	Yes	39.99	96.9	95.30000000000001	1.6	0.7	2.4
GCF_025583915.1	14063721	2962859	Anolis sagrei ordinatus (Brown anole)	Anolis sagrei	AnoSag2.1	GCA_025583915.1	na	GCF_025583915.1	Scaffold	2022/10/05 00:00	haploid	208754		annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/583/915/GCF_025583915.1_AnoSag2.1/GCF_025583915.1_AnoSag2.1_assembly_stats.txt	GCF_025583915.1_AnoSag2.1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/583/915/GCF_025583915.1_AnoSag2.1	21934			2	Yes	NA	NA	NA	NA	NA	NA
GCF_027172205.1	15157971	65483	Podarcis raffonei (Aeolian wall lizard)	Podarcis raffonei	rPodRaf1.pri	GCA_027172205.1	reference genome	GCF_027172205.1	Chromosome	2022/12/27 00:00	haploid (principal pseudohaplotype of diploid)	61439401	93623253	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/172/205/GCF_027172205.1_rPodRaf1.pri/GCF_027172205.1_rPodRaf1.pri_assembly_stats.txt	GCF_027172205.1_rPodRaf1.pri_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/172/205/GCF_027172205.1_rPodRaf1.pri	25498	1513131503	44	1	Yes	37.84	97.3	95	2.3	0.7	2.1
GCF_027244095.1	15197831	884348	Hemicordylus capensis (graceful crag lizard)	Hemicordylus capensis	rHemCap1.1.pri	GCA_027244095.1	reference genome	GCF_027244095.1	Chromosome	2022/12/28 00:00	haploid (principal pseudohaplotype of diploid)	160691000	359646233	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/244/095/GCF_027244095.1_rHemCap1.1.pri/GCF_027244095.1_rHemCap1.1.pri_assembly_stats.txt	GCF_027244095.1_rHemCap1.1.pri_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/244/095/GCF_027244095.1_rHemCap1.1.pri	30446	2294751221	45	1	Yes	40.93	97.2	95	2.2	0.7	2.1
GCF_028583425.1	15866731	481883	Eublepharis macularius (Leopard gecko)	Eublepharis macularius	MPM_Emac_v1.0	GCA_028583425.1	reference genome	GCF_028583425.1	Chromosome	2023/02/10 00:00	haploid	80105973	145573841	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/583/425/GCF_028583425.1_MPM_Emac_v1.0/GCF_028583425.1_MPM_Emac_v1.0_assembly_stats.txt	GCF_028583425.1_MPM_Emac_v1.0_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/583/425/GCF_028583425.1_MPM_Emac_v1.0	23198	2237397408	44	2	Yes	37.41	96.8	94.5	2.3	0.8	2.3
GCF_028640845.1	15960181	499056	Ahaetulla prasina (snakes)	Ahaetulla prasina	ASM2864084v1	GCA_028640845.1	reference genome	GCF_028640845.1	Chromosome	2023/02/22 00:00	haploid	23873608	231952326	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/640/845/GCF_028640845.1_ASM2864084v1/GCF_028640845.1_ASM2864084v1_assembly_stats.txt	GCF_028640845.1_ASM2864084v1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/640/845/GCF_028640845.1_ASM2864084v1	20867	1772420080	41	1	Yes	48.29	91.1	89.89999999999999	1.2	1.2	7.7
GCF_029215685.1	16179921	94852	Pituophis catenifer annectens (gopher snake)	Pituophis catenifer	rPitCat1.0.hap2	GCA_029215685.1	reference genome	GCF_029215685.1	Scaffold	2023/03/14 00:00	haploid (haplotype 2)	26555075	216834086	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/215/685/GCF_029215685.1_rPitCat1.0.hap2/GCF_029215685.1_rPitCat1.0.hap2_assembly_stats.txt	GCF_029215685.1_rPitCat1.0.hap2_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/215/685/GCF_029215685.1_rPitCat1.0.hap2	19153	1682881129	40.5	2	No	45.26	87.9	86.5	1.4	1	11
GCF_029531705.1	16333551	94885	Pantherophis guttatus (snakes)	Pantherophis guttatus	CU_Pguttatus_1	GCA_029531705.1	reference genome	GCF_029531705.1	Scaffold	2023/03/31 00:00	haploid	3031475	63228677	annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/531/705/GCF_029531705.1_CU_Pguttatus_1/GCF_029531705.1_CU_Pguttatus_1_assembly_stats.txt	GCF_029531705.1_CU_Pguttatus_1_genomic.gff.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/531/705/GCF_029531705.1_CU_Pguttatus_1	25733	1708105946	40.5	4	No	40.15	92.1	87.89999999999999	4.2	1.5	6.4
